pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
355,1,3,0,Externals,cjbottaro,2013-01-10T22:55:35Z,12,0,1,92,"Hello,

I added an option to specify extra scripts dirs to load.  It's useful for us because we have a lot of scripts that are specific to our company and reside in our git repo.  It would be nice to run Hubot and just point it at this dir, that way we can upgrade Hubot versions easily without having to copy over all our scripts, etc.

Thanks.
",346,True,en,0
344,8,22,4,Externals,OleMchls,2013-02-16T17:15:47Z,73,4,3,172,"Events might get triggered by scripts.

For example: You have a script, which can trigger and event that some one committed to a repo. This script can be used by anyone, but the reaction should be different by every company. So it's possible to trigger a build, or just post a message in chat.

As a plus with the same event triggered by different scripts, so it wouldn't make a difference if you commit into github or just another (maybe SVN) repo. But other scripts can rely on that 'commit-received' command and act the same way.
",533,True,en,0
341,1,3,0,Externals,marsam,2012-09-08T20:27:32Z,1,1,1,15,,0,False,en,0
336,1,1,0,Externals,elmoeleven,2012-08-23T05:46:28Z,2,2,1,2,"simply changed '&&' to 'and' to make it more coffee-fied
",57,True,en,0
335,1,0,0,Externals,Seldaek,2012-09-08T19:25:32Z,4,2,1,21,"imgtype=face tries to return results that contain human faces making it easier for mustachify to do its job.
",109,True,en,0
334,2,1,0,Internals,keithduncan,2013-01-10T22:41:15Z,6,7,2,146,"Change constructed file paths to be __dirname relative, so that bin/hubot can be run from anywhere without first having to change directory to the working copy
",160,True,en,0
330,1,0,0,Externals,ferlores,2012-08-03T17:53:31Z,5,0,1,0,"Useful if you have the bot on the cloud and it gets banned from IRC. You need to know the IP from where it connects in order to ask for an unban.  
",148,True,en,0
328,1,1,0,Externals,sopel,2012-08-02T20:11:26Z,12,0,1,0,"This updates the supported languages to the ones listed in the [Language reference](https://developers.google.com/translate/v2/using_rest#language-params) as of 20120801.

Specifically it adds:
- Azerbaijani (az)
- Basque (eu)
- Bengali (bn)
- Esperanto (eo
- Georgian (ka)
- Gujarati (gu)
- Haitian Creole (ht)
- Kannada (kn)
- Latin (la)
- Tamil (ta)
- Telugu (te)
- Urdu (ur)
",381,True,en,0
327,1,1,0,Externals,futuraprime,2012-07-31T05:31:24Z,4,1,1,0,,0,False,en,0
322,1,1,0,Externals,ferlores,2012-07-27T12:19:20Z,1,1,1,0,,0,False,en,0
317,1,0,0,Externals,ferlores,2012-07-14T21:55:32Z,1,1,1,0,"The command work if the user name has a trailing space, usefull if using it with IRC
",85,True,en,0
313,2,1,0,Externals,tombell,2012-07-17T17:20:37Z,55,4,2,7,"Adding an HTTP route for browsing `hubot help` via a page. This can help with services that kick users for flooding (e.g. IRC).

Needs prettying up if anyone has any ideas.
",173,True,en,0
310,1,0,0,Externals,ejfinneran,2012-07-04T01:35:50Z,10,5,2,6,"This fixes an issue identified in #275 where if Hubot joined multiple rooms, userForId
would return the user object with the room attribute from the first
message as persisted by Redis so the each subsequent message would always get sent to the room from the first message.

Since the adapter only cares about the room the user belongs to, we can
just construct an object that provides that information rather than
polluting robot.brain with a fake user object via userForId

Tested this with XMPP, Campfire and IRC adapters.
",526,False,en,1
309,1,3,0,Externals,elliotttf,2012-06-26T00:42:31Z,1,1,1,0,,0,False,en,0
304,1,0,0,Externals,travisjeffery,2012-06-07T20:26:07Z,1,1,1,0,"I'm guessing you're using semantic versioning so I've just done a patch bump.
",78,True,en,0
302,1,0,3,Externals,travisjeffery,2012-06-07T20:11:01Z,9,4,2,1,"Hey,

Currently `animate me` returns poor results since the current query just prepends ""animated"" and relies on that returning animated pics/gifs but succeeds probably less than half the time.

I've fixed this by explicitly querying for gif filetypes and the results are much better and funner!

Thanks!

Travis
",313,True,en,0
299,1,0,0,Internals,technicalpickles,2012-05-31T02:52:50Z,1,1,1,0,"My pull request for eacfeaaddda2ba89bbf8cb521620b44ac95ed2b7 updated
load to use logger.info. This does the same for loadHubotScripts :)
",137,False,en,0
298,1,3,0,Internals,technicalpickles,2012-05-31T02:53:17Z,1,1,1,0,"It was `Unable to load #{path}`, but `path` is a directory, not the
full path to the file. It should be `full` to get directory & filename.
",140,False,en,0
296,1,0,0,Externals,tombell,2012-05-30T17:48:05Z,3,3,1,0,"You should now document `robot.respond` commands with hubot at the beginning. This will get replaced in the help output so the correct name of the running robot is displayed.
### Example

``` coffeescript

# hubot good morning - responds with a good morning greeting
# poopin - responds with a poopin'

module.exports = (robot) ->

  robot.respond /good morning/i, (msg) ->
    msg.reply 'Good morning'

  robot.hear /poopin/i, (msg) ->
    msg.send 'Poopin'
```

Run the hubot instance with `bin/hubot -n poopbot` and doing `poopbot help` would respond with the following.

```
...
poopbot good morning - responds with a good morning greeting
poopin - responds with a poopin'
...
```

This solves the whaa whaa about using `hubot` in the help header comments. Just remember the comments should be `hubot` to document respond commands. :)
",839,False,en,0
294,8,0,0,Externals,tombell,2012-05-26T21:24:07Z,311,286,15,0,"Huge clean up and refactor.

There maybe some breaking changes for any scripts/adapters which modify/use the objects which were under the `Robot` name space.
",158,True,en,3
291,1,0,0,Internals,technicalpickles,2012-05-17T00:40:43Z,1,1,1,0,"Robot.load does `@logger.info when` loading scripts from directories. It's
not really that useful of information unless you doing debugging, hence
`@logger.debug` makes sense.
",176,False,en,0
290,1,3,0,Internals,technicalpickles,2012-05-23T19:55:34Z,8,8,2,7,"Prior to, errors encountered only logged the type and message, but
didn't include a stack trace. This can be very frustrating when
debugging, particularly when just starting to use hubot.

Stack traces are our friends :)

And since we're in the neighborhood, also update to use a
consistent variable for the error object.
",322,False,en,0
285,1,0,0,Internals,technicalpickles,2012-05-13T21:31:51Z,20,26,10,0,"Most help commands look like this:

```
mustache me <url>   - Adds a mustache to the specified URL.
```

A new user to Hubot might know enough to ask him for 'help', but once
they get this, they would likely just type 'mustache me ...' without
addressing Hubot.

This would not work, since it uses 'respond', not hear, but you wouldn't
know that from this help, without reading the source.

help.coffee has even had support for replacing the 'Hubot' in the help with
running robot's name since 57f5f098d1414663f85f93af7f20f9cae1b90018.

This commit updates all the default scripts to include a 'hubot' prefix
when it makes sense.

In addition, it updates the formatting of the help:
- only use one line (second line would be cut off)
- don't pad - to match other help (sorting wouldn't guarantee them
  to be grouped together)
",827,True,en,0
283,4,0,0,Externals,elliotttf,2012-05-10T18:23:22Z,1,1,1,0,"This relates to #282, when the bot encounters a new user for the first time (or a user with a changed nick) no options are passed in and thus the check on line 280 was failing.
",177,True,en,0
282,2,1,0,Externals,elliotttf,2012-05-10T16:19:08Z,5,0,1,0,"I experienced this issue with hubot-irc, but here's steps to reproduce the problem:
- Join the bot to two or more rooms
- Invoke messageRoom
- Obserer that the message is sent to the correct room
- Invoke messageRoom again with a different room
- Observe that the message is sent to the first room, not the second.

This is happening because the undefined user object in brain.data.users got set with the first room, then this version is returned without checking that the rooms actually match.

There are probably other ways of dealing with this (i.e. [https://github.com/github/hubot/issues/234#issuecomment-3809099]), but I'd like to at least open the discussion on this.
",675,False,en,0
278,1,0,0,Externals,jimeh,2012-04-20T08:28:17Z,4,4,2,0,"I'm not fully sure how important it is to have `https` rather `http` in the repo URL, as the [NPM Registry](http://search.npmjs.org/#/hubot) the repo URL is listed as `git://github.com/github/hubot.git`. But can't hurt right? :)

Additionally, I also brought a little bit more consistency to the general formatting of the package.json files.
",342,True,en,0
276,1,3,0,Externals,iangreenleaf,2012-04-17T19:09:51Z,1,1,1,0,"Bugfix release.
",16,True,en,0
274,1,0,0,Externals,jimeh,2012-04-15T11:39:18Z,1,1,1,0,"When using the `CONNECT_USER` and `CONNECT_PASSWORD` environment variables, the following error was being raised:

```
ReferenceError: path is not defined
```
",159,True,en,0
273,3,0,0,Externals,jimeh,2012-04-15T11:39:00Z,4,4,1,0,"- When the `HEROKU_URL` environment variable was not set the keep alive code would still run trying to connect to: `undefined//hubot/ping`
- Keep-alive request path started with a slash, combined with the trailing slash check, this would create a keep-alive request to: `http://appname.herokuapp.com//hubot/ping`

I've tested these changes to ensure they work, and my own IRC bot is currently running off of the `heroku-url-fix` branch.

/cc @tombell
",451,False,en,0
272,1,0,0,Externals,jimeh,2012-04-14T21:34:01Z,1,1,1,0,"CoffeeScript version was upgraded from 1.2.0 to 1.3.1 in 8269f5a, this fixes a SyntaxError caused by 1.3.x's new strict checks.

More info: https://github.com/jashkenas/coffee-script/issues/1547
",195,True,en,0
270,4,1,3,Externals,tombell,2012-04-14T01:43:51Z,13,12,3,2,"Basically, you can't make a localhost request to your application on Heroku, and it would be nice if they had a config var already with the hostname in, but no luck.

   $ heroku config:add HEROKU_HOSTNAME=myapp.herokuapp.com

https://devcenter.heroku.com/articles/dyno-idling
",277,True,en,0
261,1,0,0,Internals,jonmagic,2012-03-24T22:45:47Z,1,1,1,0,,0,False,en,0
257,2,0,0,Externals,christierney,2012-03-20T23:48:36Z,4,4,1,1,"Fixes a bug where a message of the type ""@hubot is that cool?"" would result in a response of ""I don't know anything about .""

This came up because we have another script that responds to questions like ""is [something something]?"" with yes-or-no answers.
",254,True,en,0
253,1,0,0,Externals,kylev,2012-03-05T23:01:39Z,1,1,1,0,"We've had a couple of minor problems using hubot in the office since some non-safe images can still get through on moderate (usually bikini-type pictures).  These are a bit hostile to a welcoming office environment, so I'd love safe search to be the default out of the box.  People can modify it if they want to, but this is probably a reasonable default.
",356,True,en,0
247,1,0,0,Externals,franc,2012-02-20T20:27:34Z,4,2,1,0,"when running Hubot under a different name, it is nice to have the help output not mention Hubot by name
",104,True,en,0
243,1,0,0,Internals,sbryant,2012-02-13T04:53:35Z,0,4,1,0,"The connected event pull req was merged a bit prematurely. This removes the last vestiges of the option.
",105,True,en,0
242,1,0,0,Externals,thomaschaaf,2012-02-12T21:59:40Z,1,0,1,0,"The shell version of hubot does not have the variable self set. Thus it throws the following error:

```
# bin/hubot -a shell -n a
ReferenceError: self is not defined
  at Shell.run (/opt/hubot/src/adapters/shell.coffee:68:7)
  at Robot.run (/opt/hubot/src/robot.coffee:297:27)
  at Object.<anonymous> (/opt/hubot/bin/hubot:111:11)
  at Object.<anonymous> (/opt/hubot/bin/hubot:114:4)
  at Module._compile (module.js:441:26)
  at Object.run (/usr/lib/node_modules/coffee-script/lib/coffee-script/coffee-s
  at /usr/lib/node_modules/coffee-script/lib/coffee-script/command.js:135:29
  at /usr/lib/node_modules/coffee-script/lib/coffee-script/command.js:110:18
  at [object Object].<anonymous> (fs.js:115:5)
  at [object Object].emit (events.js:64:17)
```
",754,True,en,0
241,1,0,0,Externals,jonklo,2012-02-10T19:06:18Z,1,1,1,0,,0,False,en,0
237,2,4,0,Externals,tombell,2012-02-10T19:06:33Z,18,10,2,3,"Ping ping ping. Should hopefully keep the process from idling on Heroku.
",73,True,en,0
229,2,0,0,Externals,ejfinneran,2012-01-28T00:35:55Z,21,13,5,0,"This fixes a bug in the catch-all listener (Pull request #228) which caused it to fire even if a previous listener had handled the message.

This also fixes the test suite in general since it was broken when an extra argument was added to the Robot constructor.
",262,True,en,4
228,1,0,0,Externals,titanous,2012-01-25T16:52:09Z,39,7,4,0,"Requested by @neilcauldwell

Adds a new `robot.catchall` listener that only triggers when no other listeners match.

Note: It seems like the hubot build is currently broken, and I didn't have time to fix it, but this patch was passing before master broke.
",256,True,en,3
224,1,0,0,Internals,kevinsawicki,2012-01-10T01:25:59Z,1,0,1,0,"This is required for certain language translations such as `Наконец-то, я`
### Previous response

```
Hubot> hubot translate Наконец-то, я
Hubot> ""Наконец-то, я"" is Spanish for ""� � � � � d � � � �μ� �- �, � � �""
```
### New Response

```
Hubot> hubot translate Наконец-то, я
Hubot> ""Наконец-то, я"" is Russian for ""Finally , I am""
```
",416,False,ru,0
220,5,25,0,Internals,sbryant,2012-02-12T15:52:27Z,23,15,4,41,"Adapters don't have a chance to customize the robot before scripts start loading.
This  can cause problems if the adapter determines the robot's name.

The robot now waits until the adapter emits a `connected` event before loading any hubot scripts.
",250,False,en,0
219,17,1,0,Externals,atmos,2012-01-12T14:58:12Z,141,28,9,18,"Simple examples:
- curl -i http://localhost:8080/hubot/info
- curl -i http://localhost:8080/hubot/time
- curl -i http://localhost:8080/hubot/version
- curl -X POST -i http://localhost:8080/hubot/ping

Pull Request: master
",222,False,pt,0
218,3,4,0,Externals,atmos,2011-12-24T05:13:36Z,37,10,4,0,"- Message now has a @done attribute you can check
- Message and Response both have a finish() method to stop execution
- Addresses #200

Pull Request: master
",158,False,en,0
217,1,0,0,Externals,schisamo,2011-12-22T22:27:36Z,3,3,1,0,"In HipChat if you prefix a username with an '@' symbol it directs a notification at that user.  It's fun to notify a user of their pending role change using this mechanism.

This change makes that @ symbol optional.
",216,True,en,0
211,1,0,0,Externals,smgt,2011-12-15T19:53:38Z,3,2,1,0,"If you try for example `hubot mustache me Hugo Öringe gorkamorka` hubot dies since the result is empty from google. This pull request will check if the result is empty and do nothing if that is true.
",201,True,en,0
210,2,11,0,Externals,sapegin,2011-12-15T20:47:22Z,10,7,1,0,"The Gtalk adapter from Hubot repo didn’t work for me.
",56,True,en,0
208,1,4,0,Externals,ejfinneran,2011-12-14T17:41:07Z,20,3,3,0,"This method is handy for sending a message to a room that is triggered by something other than a received message like HTTP requests.

I tested this with hubot-xmpp and it worked fine but if this won't work with other adapters let me know.
",240,True,en,2
206,1,0,0,Externals,markstory,2011-12-08T19:19:16Z,1,1,1,0,"Currently the tests are passing by accident.  The callbacks in a test files `tests` array are never actually called as the `.cb` property is on the adapter, not the bot itself.

An alternative to this is to use `@robot.cb?` in `Danger#send()`
",243,True,en,1
204,2,0,0,Externals,horaceko,2011-12-07T08:14:49Z,15,2,1,0,"Making use of the new support for topics in the parent Adapter class (added in #79). This also necessitated adding a method in the adapter to perform HTTP PUT.
",160,True,en,0
199,1,0,0,Externals,DavidWittman,2011-12-01T08:36:33Z,1,2,2,0,"There exist three different types of mustache at mustachify.me, numbered 0-2. These changes will psuedorandomly select a mustache to apply to the image.
",153,True,en,0
198,1,3,0,Externals,trumbitta,2011-11-30T16:36:29Z,4,1,1,0,"Had a connection refused error, googled, and found github/hubot/#42

Installing redis-server solved the issue.
",111,True,en,0
195,1,0,0,Externals,alexwhitman,2011-11-27T15:08:55Z,5,0,2,0,"Allows for a more graceful shutdown
",36,True,en,0
192,2,0,0,Externals,tombell,2011-11-24T16:15:16Z,30,19,1,0,"Updated the `shell.coffee` adapter to look and feel like a proper REPL. If anyone has experience doing the auto complete stuff with the `readline` module, could be possible to auto complete hubot commands.
",206,True,en,0
191,1,0,0,Externals,ejfinneran,2011-11-24T02:04:51Z,15,0,2,0,"This is useful for XMPP where groupchat users only have an ID and not a
name.  Highlighted in issue #186.
",106,False,en,1
190,5,0,0,Externals,iangreenleaf,2011-11-24T02:04:26Z,24,1,3,0,"I thought the robot should recognize a few more forms of requests to recite the three laws. I wrote some tests, too. Hope you like!
",132,True,en,2
188,1,1,0,Externals,tombell,2011-11-22T22:47:16Z,26,18,4,0,"I'm looking at improving the logging be it `stdout` or to a file. Currently there are random `console.log` calls spotted all over the place. Hopefully having a specific ""Logger"" in the `Robot` can help unify this output. Still work in progress.
",245,True,en,0
184,1,0,0,Externals,igorgue,2011-11-20T20:58:46Z,1,1,1,0,"Before an alias called ""megatron"" couldn't be mentioned with a "":"" or "","" (e.g.: ""MEGATRON: the rules"") just without it. This change makes the alias work just like the ""Hubot"".
",177,True,en,0
183,1,0,0,Externals,occ,2011-11-17T03:42:32Z,1,1,1,0,"Some irc services (like anope) doesn't have the dot in ""Password accepted"" notice. 
Removed the dot
",100,False,en,0
182,1,0,0,Externals,ivey,2011-11-17T02:41:55Z,3,0,1,0,"Chat messages from the bot will come from chatroom@server/username not username@server, so hubot responds to himself.
",118,True,en,0
179,1,0,0,Externals,pescuma,2011-11-16T20:30:17Z,13,16,1,0,,0,False,en,0
178,1,0,0,Externals,russelldavis,2011-11-16T08:42:38Z,1,1,1,0,"Can't use hubot with the hipchat adapter without this change. I'm guessing the other adapters that still inherit from Robot are broken as well.
",144,True,en,0
177,1,0,0,Externals,berg,2011-11-14T01:15:49Z,2,4,1,0,"""fully qualified"" hipchat replies look like this: @""Fooby Barbot""
This means replies/mentions will go to the right person if you've got more than one user with the same first name.
",181,False,en,0
176,1,3,0,Externals,malditogeek,2011-11-13T20:31:44Z,4,0,1,0,"Necessary for those cases when the host/port can't be inferred by the JID. (Google apps for business in my case.)
",114,True,en,0
175,5,0,0,Externals,madzak,2011-11-13T19:38:42Z,3,2,1,0,"Some custom IRC servers may use port 6697 as a regular port rather than secure. The code will now support an environment variable which can turn off ssl connection regardless of port. The default behavior is still in tact.

Some custom nickserv's might not use the string 'now identified' but use 'now recognized'. The code will now look for something more common which appears to be 'Password accepted.'
",405,True,en,0
174,7,9,0,Externals,tombell,2011-11-17T03:59:52Z,65,18,16,4,"Finally able to remove adapters from the core, they're left in `src/adapters/third-party` as reference until they're implemented into their own packages by people.

`loadAdapter` will load `campfire` or `shell` locally or will attempt to `require` external adapters with `hubot-#{adapter}`. There are multiple ways to go with this, for example leaving as it and people name their adapters using the convention or requiring `#{adapter}` where the `-a` option specifies the full adapter package name `-a hubot-irc`.

Adapters will need to `export.use = (robot) -> ...` where this returns a new instance of the adapter. If anyone has input on this or ways to make it even more simpler speak up.
",692,True,en,0
173,1,1,0,Externals,cldwalker,2011-11-12T11:53:02Z,6,2,1,1,"As we're using more commands, calling help spams a chatroom, especially in irc. Allowing help to search minimizes that spam. Also comes in handy when u want to pull up commands by a certain argument type: `hubot: help <img>` .
",227,True,en,0
170,1,0,0,Externals,tacoe,2011-11-10T14:13:52Z,1,1,1,0,"just a classname change
",24,True,en,0
168,1,1,0,Externals,pescuma,2011-11-09T19:09:28Z,73,26,1,0,"This patch makes the gtalk adapter create users and send Robot.EnterMessage / Robot.LeaveMessage on login/logoff.

One question: what is the expected behaviour when a user logs off: remove it from the users list or not?
",220,True,en,0
167,1,0,0,Externals,mrtazz,2011-11-09T16:27:53Z,3,3,1,0,"This allows usernames with an underscore to be assigned roles. Also roles can contain an underscore and a dash also.
",117,True,en,0
165,1,0,0,Externals,arttu,2011-11-09T11:15:39Z,1,0,1,0,"Resolves issue discussed @ https://github.com/github/hubot/issues/153
",70,True,en,0
164,1,0,0,Externals,agrieser,2011-11-09T11:16:06Z,1,1,1,0,"In node 0.6, process.ARGV is no longer defined.
Use process.argv instead
",73,False,en,0
162,4,6,3,Externals,andresilva,2011-11-13T20:47:14Z,23,16,3,4,,0,False,en,0
158,2,0,0,Externals,markstory,2011-11-08T16:35:06Z,4,4,2,0,"Fixes issues with the Xmpp adapter.  Due to recent refactorings, I was getting the following error:

```
Error: Cannot find module '[object Object]/undefined'
at Function._resolveFilename (module.js:322:11)
at Function._load (module.js:267:25)
at require (module.js:351:19)
at XmppBot.Robot (/Users/mark/Sites/hubot/src/robot.coffee:31:17)
at new XmppBot (/Users/mark/Sites/hubot/src/adapters/xmpp.coffee:26:37)
at new Robot (/Users/mark/Sites/hubot/src/robot.coffee:32:22)
at Object.loadBot (/Users/mark/Sites/hubot/index.js:4:10)
at Object.<anonymous> (/Users/mark/Sites/hubot/bin/hubot:61:19)
at Object.<anonymous> (/Users/mark/Sites/hubot/bin/hubot:88:4)
at Module._compile (module.js:407:26)
```

When trying to start hubot with `./bin/hubot -a xmpp -n bot`.  These changes fix that error and hubot is able to connect to xmpp again.
",838,True,en,0
154,1,0,0,Externals,pescuma,2011-11-07T16:31:13Z,25,27,1,0,"Ignore also direct messages using gtalk whitelist
",50,True,en,0
152,1,1,0,Externals,pescuma,2011-11-07T13:24:18Z,32,17,1,0,"Handle in a better way if the whitelists are not set. It also show a nicer message when the env vars are not set.
",114,True,en,0
150,2,4,0,Externals,mexitek,2011-11-07T10:33:55Z,59,18,1,0,"For those who do not use the enterprise apps from google. You can now have Hubot accept a request from previously defined list of users or from a list of domains.
### Additional Environment Variables
- `HUBOT_GTALK_WHITELIST_DOMAINS=""foo.com,bar.com,domain.com""`
- `HUBOT_GTALK_WHITELIST_USERS=""foo@domain.com,bar@otherdomain.com""`
",332,False,en,0
148,1,6,3,Externals,Vrtak-CZ,2011-11-13T20:17:05Z,14,6,2,7,"XMPP Clients reserved slash for command so i think better then --enable-slash is --alias for define custom alias (in XMPP MUC is ""standardized"" '!' for bot commands).
",167,True,en,0
146,1,0,0,Externals,Vrtak-CZ,2011-11-06T14:35:42Z,11,8,8,0,"fix 406 'Only occupants are allowed to send messages to the conference' error
",78,True,en,0
145,1,0,0,Externals,Vrtak-CZ,2011-11-06T13:49:47Z,16,4,1,0,"syntax

``` sh
export HUBOT_XMPP_ROOMS=""classic@conf.jabber.org,secured@conf.jabber.org:passwd""
```
",100,True,mt,0
144,8,2,0,Externals,tombell,2011-11-07T22:39:19Z,131,94,29,3,"The goal is the move the adapters except Campfire and Shell out of the core of Hubot into their own `npm` packages maintained by the origin contributer, so we can keep the dependencies in Hubot to a minimum. This branch is the start of the changes.

I've updated the Campfire, IRC and shell adapters for the new core. The next part of the changes is to get the tests working for them. So I was hoping @technoweenie could glance over and point me in the right direction due to the changes with `Robot` and `Robot.Adapter`.
",522,True,en,2
143,1,0,0,Externals,lautis,2011-11-03T17:42:52Z,2,2,1,0,"Allow addressing Hubot with comma in addition to colon.

Using comma to address person (or a bot) feels more natural than colon for me. Plus, it's used as autocomplete in various chat clients. IMHO, Hubot should respond to both ""Hubot:"" and ""Hubot,"".
",251,True,en,0
142,1,0,0,Externals,erikzaadi,2011-11-03T14:34:32Z,6,0,1,0,,0,False,en,0
141,1,0,0,Internals,cadwallion,2011-11-02T21:16:50Z,7,7,1,0,"The current version of the IRC adapter bypasses the brain entirely when setting up a user for messages.  This fixes that by using Robot.userForName and Robot.userForId to setup the user for the brain to retain.
",211,True,en,0
140,1,0,0,Externals,BrokenEnso,2011-11-02T19:44:37Z,1,1,1,0,"There seems to be a bug in node-irc (ver 0.2) that causes it to throw an exception when getting the list of users in the channel. Updating to version 3.2 of node-irc seems to address the issue.
",194,True,en,0
138,1,2,0,Externals,sishen,2011-11-02T10:34:51Z,4,0,1,0,"So for new created channels, we don't need to restart hubot.
",61,True,en,0
136,4,0,0,Externals,unixcharles,2011-11-01T21:21:10Z,59,65,1,0,"- Fix multi-room support
- Fix non working ""@mentions"" replace introduce in fd0887f5c0d71557
- Prevent hubot to listen to itself
- Change reply format to be more talker-like, using @mention
",190,False,en,0
134,1,0,0,Externals,mbmccormick,2011-11-01T18:59:52Z,0,1,1,0,"The Google Talk adapter currently defaults Hubot's status to ""Chatty"", which is somewhat annoying and unnecessary. By removing the `<show />` stanzas when setting Hubot's status via XMPP, Hubot will set it's status to ""Available"" when it comes online.
",252,True,en,0
129,2,0,0,Externals,Mange,2011-10-31T16:13:55Z,27,18,1,0,"This fixes a problem with how Hubot works in the [Talker](http://talkerapp.com) chat rooms. In Talker, you mention users with the `@user` syntax instead of the IRC-style `user:`.

The talker adapter currently replaced `@hubot` with `Hubot:` but that does not help if the bot isn't named Hubot.

These changes replaces `@<current robot name>` with `<current robot name>:` case-insensitively.

It works like a charm in our chat room.
",432,True,en,0
128,1,0,0,Externals,seancribbs,2011-10-31T16:13:17Z,4,3,1,0,"This changes the Campfire adapter's mode of sending messages to be ""tail-recursive"", that is, it calls itself in the callback after the request completes, ensuring that messages are delivered in the order given.
",212,True,en,0
127,2,0,0,Externals,arttu,2011-10-31T16:50:54Z,45,2,3,0,"#### Create a new Flowdock account for hubot

Add hubot user to all your flows you want it to hang in.

Protip: you can use your flow's email address, eg. flow_name+hubot@subdomain.flowdock.com to get a new invite.
#### Set up the environment variables
- HUBOT_FLOWDOCK_LOGIN_EMAIL
- HUBOT_FLOWDOCK_LOGIN_PASSWORD
#### Start hubot

```
./bin/hubot -a flowdock
```
",364,True,en,0
126,5,2,0,Externals,tombell,2011-11-04T22:17:25Z,80,62,2,4,"Cleaned up the Twilio adapter by adding a scoped HTTP client into the `Robot` class. Also tidied up the `console.log` calls.

Off topic, maybe it's worth implementing a small logging class similar to Ruby's `Logger` so all the output is consistent?
",249,True,en,0
124,2,4,2,Externals,russelldavis,2011-11-14T00:52:09Z,51,10,2,13,"Makes it so the `roles` script matches on partial names (when there's a single unambiguous match). For example, allows me to type

```
/who is Russ?
```

instead of

```
/who is Russell Davis?
```
",197,True,en,0
117,1,0,0,Externals,jasford,2011-10-30T19:20:20Z,1,1,1,0,"I have a couple scripts written in JavaScript (instead of CoffeeScript) and wanted to get the benefit of the help script being able to show my new commands. This simple change lets you do this:

```
// Interacts with the Google Maps API.
//
//map me <query> - Returns a map view of the area returned by `query`.
```

instead of this:

```
# Interacts with the Google Maps API.
#
# map me <query> - Returns a map view of the area returned by `query`.
```
",454,True,en,0
113,3,0,0,Externals,unixcharles,2011-10-30T19:20:41Z,29,20,1,0,,0,False,en,0
111,1,0,0,Externals,OiNutter,2011-10-30T19:23:11Z,5,5,1,0,"Tidied the translate regular expression with non-matching groups so msg.match only returns the terms we're interested in.

Have left the command structure as is as discussded in #81
",182,True,en,0
110,5,9,9,Externals,mexitek,2011-11-01T02:02:47Z,83,2,3,1,"### What it does so far
- All methods in place for adapter
- Logs into gtalk (also any custom domain hosted on google apps) successfully
- Receives and sends successfully
- Allows for IM user to omit robot name per command
### Environment Variables
- HUBOT_GTALK_USERNAME
- HUBOT_GTALK_PASSWORD
",295,False,en,0
104,5,0,0,Externals,victorcoder,2011-10-29T21:32:21Z,113,1,2,0,"Adapter for the talkerapp.com service
",38,True,en,0
103,1,0,2,Externals,djl,2011-10-29T22:28:58Z,1,0,1,0,"Hubot was missing support for SSL IRC connections, now it's not :)

It may be better to have an explicit `HUBOT_IRC_SSL` var, rather than inspecting the port number but 6697 is traditionally used for SSL connections.
",217,True,en,0
99,1,0,0,Externals,markpasc,2011-10-28T21:59:50Z,1,1,1,0,"This patch uses the bot's name (the `--name` argument) if no `HUBOT_IRC_NICK` environment variable is set, allowing you to omit the latter when they match (which they should, since otherwise IRC clients' nick completion will help you misaddress the bot).
",255,True,en,0
98,4,3,2,Externals,MathildeLemee,2011-10-29T21:36:36Z,93,1,2,1,"Looks for @nameOfTheBot or nameOfTheBot in the twitter timelines and respond with @myUser  .
",93,True,en,0
94,2,2,0,Externals,codec,2011-10-28T19:59:10Z,2,0,1,0,"Emit an event after mergeData is finished (as used by redis-brain) so we don't have to do hacky workarounds in scripts (see remind.coffee for an example).
",155,True,en,0
83,3,5,0,Externals,Excedrin,2011-10-28T06:50:22Z,27,9,1,0,"When the bot receives a msg directed at the bot, like

/msg hubot hubot: help

It replies to hubot instead of the message sender. This commit fixes that.
",154,True,en,0
80,3,0,0,Externals,andyfowler,2011-10-27T21:08:19Z,82,20,1,0,"Currently just using nicknames as the ID -- I'd like to expand this to use JIDs as actual user IDs, but that won't work in semi-anonymous rooms. This also includes some general improvement to presence handling.
",211,True,en,0
79,1,0,0,Externals,markstory,2011-10-29T22:33:07Z,27,0,2,2,"Scripts can use msg.topic to set the channel/room topic.
Added topic support for Xmpp.

I don't have much experience with the other adapters, but I've implemented topic for the Xmpp adapter.
",191,False,en,0
75,7,7,0,Externals,tombell,2011-10-27T13:11:51Z,66,53,11,0,"Same old clean up
- `is`, `isnt`, `or` and `and`
- `for x in y` instead of `forEach`
- Whitespace
",98,False,en,0
74,2,1,0,Externals,OiNutter,2011-10-27T19:52:07Z,74,6,1,0,"Used a hardcoded object to map the codes to languages in lieu of finding a webservice that will do it without an API key.
",122,True,en,0
70,1,0,0,Externals,vinteo,2011-10-27T08:02:41Z,1,1,1,0,,0,False,en,0
64,2,1,0,Externals,jszwedko,2011-10-26T21:51:52Z,14,6,1,0,"See issue: https://github.com/github/hubot/issues/63

This alters the irc.coffee to wait until identified to join channels if a nickserv pass is specified.
",156,True,en,0
