pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
9242,20,11,13,Internals,shiftkey,2017-05-03T23:39:01Z,111,6,4,12,"This is the second half of #9099 - adding the certificate trust API for Windows.

### The Setup

I've configured a local IIS instance with a self-signed certificate to trigger this failure over HTTPS. Edge and IE don't like it, and spit this error out at the user:

![](https://cloud.githubusercontent.com/assets/359239/25258894/04a31a94-2686-11e7-8108-df5b1a2e4949.png)

I can write up the way to setup this environment locally if others want to test this flow out themselves. The sample app I've been using can be found here: [shiftkey/electron-test-network-windows](https://github.com/shiftkey/electron-test-network-windows)

### User Experience

The magic in `certificate_trust_win.cc` is some code I've tested in isolation to resolve the above error. It installs the received certificate to the **Trusted Root Certificate** for the current user (not the local computer) and because we're only doing it for the current user it doesn't require elevation.

However, interacting with the trusted root certificate store will trigger this dialog when you invoke `CertAddCertificateContextToStore`:

<img width=""534"" src=""https://cloud.githubusercontent.com/assets/359239/25259025/d31180fa-2686-11e7-9ba3-aadf9f74acaf.png"">

It's certainly not as pretty (or as functional) as the macOS equivalent, but that might be okay for now. As a result I'm also not using the `message` argument that `ShowCertificateTrust` receives. I'm open to putting more context into this flow based on feedback and security concerns - this is just a first pass.

### Testing

I'm currently at the point where the test app has the right IPC setup to trigger the certificate error, but I'm missing something with the ""swap in a debug version"" process and the `dialog.showCertificateTrustDialog` method isn't visible on Windows (there's nothing in the [original PR](https://github.com/electron/electron/pull/9099/files#diff-e90f5a18d6eb6b4377f52d724fd00dacR285) to suggest this is being hidden deliberately).

Here's my flow for testing this PR (I've probably missed something):

- I [added an `#if defined` here](https://github.com/electron/electron/commit/dca08c208bccafe36b3cea4c3b37898d2b7af51c#diff-43c33d11ff91ca9828c023eeddcd2665R132)
- `python script\bootstrap.py --msvs` to get a VS solution file
- `npm run build` to get a debug build of my branch
- copy `out\D\*` to `node_modules\electron\dist\` 

I can then run the test harness, attach to the `electron.exe` processes and VS loads the PDB symbols for electron.exe and node.exe.

**UPDATE:** there's something up with how `electron.asar` is being packaged for debug builds - I've repackaged that archive with the `showCertificateTrustDialog` method and I can launch the dialog in the app.

### TODO

- [x] test flow end-to-end in sample app
- [x] refresh certificate database if added
- [x] handle failure cases in `ShowCertificateTrust` gracefully, ensuring we cleanup any resources
- [x] validate certificate chain and only work with self-signed or untrusted root certificate
- [x] docs
- [x] throw some more testing at it",3101,True,en,0
9241,1,0,0,Internals,kevinsawicki,2017-04-21T15:50:33Z,3,0,1,0,"`script/upload.py` requires `symstore.exe` on Windows.

This pull request adds it to the build instructions Windows doc.",122,True,en,0
9240,6,0,0,Internals,kevinsawicki,2017-04-20T21:49:51Z,25,7,4,0,"Backports the following 1.4 fixes to 1.3 since Atom is still on that version and hitting these bugs:

* https://github.com/electron/electron/pull/7209
* https://github.com/electron/electron/pull/7980

/cc @BinaryMuse ",222,True,en,0
9239,2,1,0,Externals,pfrazee,2017-04-21T20:40:17Z,2,1,1,1,"This is in reference to the methods defined at https://github.com/electron/electron/blob/master/lib/renderer/web-view/web-view.js#L319-L371

I realized that a workload in the main process was slowing down my render thread. Turns out, it was due to the webview calls, which use sync IPC to main.

I'm not sure this is the ideal wording. It might be a good idea to list the actual methods.",391,True,en,0
9238,1,0,0,Internals,kevinsawicki,2017-04-20T21:17:08Z,1,1,1,0,"Noticing a flaky spec on Windows CI:

```
not ok 644 node feature child_process child_process.fork pipes stdio
  AssertionError: '' == 'pipes stdio'
      at ChildProcess.child.on (C:\Users\electron\workspace\electron-win-ia32\spec\node-spec.js:90:18)
      at emitTwo (events.js:106:13)
      at ChildProcess.emit (events.js:191:7)
      at Process.ChildProcess._handle.onexit (internal/child_process.js:215:12)
```

The `exit` event, according to the node docs, may fire before the streams are done writing so listen for `close` instead which should be fired after streams are closed.",597,True,en,0
9237,1,0,0,Internals,kevinsawicki,2017-04-20T22:11:28Z,101,101,1,0,"Noticed while reviewing #9095 that `modules-spec.js` had multiple root describes.

This pull request switches to a single root describe to be able to easily use `describe.only` to run all of them.",198,True,en,0
9227,11,0,0,Internals,kevinsawicki,2017-04-20T03:37:38Z,106,53,7,1,"This pull requests get the mac specs passing on our new CI cluster.

- Disable `navigator.mediaDevices` specs on macOS CI since these machines have no devices
- Fix racy kiosk mode spec
- Kill crash service process on Windows after spec completes
- Ensure windows get cleaned up if chromium specs fail",306,True,en,0
9222,5,4,2,Externals,alexstrat,2017-05-15T20:28:47Z,27,0,4,27,"This pull request adds a method (`getOSProcessId`) to `webContents` to have access to the `pid` (actual OS process id) of the associated host render process.

- [x] documentation and testing: should I add a note in documentation and test about it? `getProcessId` is not documented nor tested: what is the logic?
- [x] naming: is method naming ok? `getProcessId` is already [taken](https://github.com/electron/electron/blob/master/atom/browser/api/atom_api_web_contents.cc#L1756) but undocumented.

----
I'm trying to have an overview of `webcontents` resource consumption (in detail, not in a whole), inspired from Chromium task manager (related #820, #3653).
As far as i understand, `process.getProcessMemoryInfo` gives only the *current process* statistics (and no CPU) => having an overview would require to ""instrument"" every new web-contents and report the stats.

I guessed a more handy and extensible way would be have access to the `pids` of the webcontents and use [whatever userland method](https://github.com/soyuka/pidusage) to get the statistics.",1068,True,en,0
9219,2,0,0,Externals,poiru,2017-04-18T12:13:04Z,3,1,3,0,"This fixes non-client area DPI scaling on recent Windows 10 versions.
See discussion in #8786.",95,False,en,0
9214,11,6,11,Externals,juturu,2017-05-04T21:00:30Z,92,2,6,17,Adding api which will help apps to get memory info for all processes. ,70,False,en,0
9213,1,0,0,Externals,poiru,2017-04-17T09:34:24Z,2,1,1,0,This was a regression introduced in 638eae10.,45,False,en,0
9211,1,1,0,Externals,sindresorhus,2017-04-18T16:10:46Z,4,0,1,1,"Disclosure: I made it.

https://github.com/sindresorhus/touch-bar-simulator

Most devs don't have the new MacBook with Touch Bar, but would like to support it. I think it would be useful to point out how to easily develop and test Touch Bar usage in Electron apps.",268,True,en,0
9208,4,1,0,Externals,MarshallOfSound,2017-04-18T16:02:45Z,19,1,4,1,This allows icons to appear to the left / right of the label instead of overlapping all the time 👍 ,102,False,en,0
9204,1,0,0,Externals,poiru,2017-04-16T16:52:12Z,1,1,1,0,This fixes #9197.,17,False,en,0
9195,2,1,0,Externals,mcizol,2017-04-18T15:51:13Z,253,1,2,3,,0,False,en,0
9194,4,3,3,Externals,juturu,2017-04-18T16:09:19Z,38,1,4,4,Fixes #8416 ,12,False,en,0
9187,1,0,2,Externals,poiru,2017-04-14T16:27:50Z,10,5,2,0,Fixes #9183.,12,False,en,0
9185,1,1,0,Externals,sauber92,2017-04-18T15:46:06Z,1,1,1,5,"오타 수정, Edit typo",24,False,ko,0
9180,1,1,0,Externals,runinspring,2017-04-18T15:45:11Z,40,4,1,5,,0,False,en,0
9178,7,7,0,Externals,poiru,2017-06-07T00:32:50Z,231,92,11,55,"Chromium already includes the necessary plumbing to manage the
visibility properties and `visibilitychange` event so this gets rid of
most of our custom logic for `BrowserWindow` and `BrowserView`.

Note that `webview` remains unchanged and is still affected by the issues
listed below.

User facing changes:

- The `document` visibility properties and `visibilitychange` event are
  now also updated/fired in response to occlusion changes on macOS. In
  other words, `document.visibilityState` will now be `hidden` on macOS
  if the window is occluded by another window.

- Previously, `visibilitychange` was also fired by *both* Electron and
  Chromium in some cases (e.g. when hiding the window). Now it is only
  fired by Chromium so you no longer get duplicate events.

- The visiblity state of `BrowserWindow`s created with `{ show: false }`
  is now initially `visible` until the window is shown and hidden.

- The visibility state of `BrowserWindow`s with `backgroundThrottling`
  disabled is now permanently `visible`.

This should also fix #6860 (but not for `webview`).",1104,False,en,0
9168,1,0,0,Internals,kevinsawicki,2017-04-12T20:26:41Z,1,1,1,0,"Pulls in https://github.com/electron/brightray/pull/279

/cc @alespergl 

Refs #8384 ",89,True,en,0
9167,4,14,0,Internals,kevinsawicki,2017-04-13T10:08:40Z,11,35,5,1,"This pull request is an attempt to fix #5267 and #8728.

It removes the custom inset handling in Electron and instead uses Chrome's default inset handling in  [hwnd_message_handler.cc](https://cs.chromium.org/chromium/src/ui/views/win/hwnd_message_handler.cc?l=1162).

This previously did not work because Electron was using different a different linker flag than Chrome that resulted in the system metrics returning incorrect values.

* [Original Chrome gyp fix](https://chromium.googlesource.com/chromium/src.git/+/68c88b0f0a645ac90365686f82edb5cb5580c2e9%5E%21/)
* [BUILD.gn subsystem setting](https://cs.chromium.org/chromium/src/build/config/win/BUILD.gn?dr=C&l=311)
* [Microsoft SUBSYTEM docs](https://msdn.microsoft.com/en-us/library/fcc1zstk.aspx)

I'm not sure if lowering the `SUBSYSTEM` flag to `5.02` has any other consequences, but it does seem to prevent the overflow of maximized frameless windows.

Fixes #5267 
Fixes #8728
Refs #9140 
Refs #8808

/cc @poiru @bsclifton @thesbros @juturu ",1021,True,en,0
9166,5,2,17,Externals,poiru,2017-04-13T08:00:16Z,832,156,27,1,"Right now, `<webview>` is the only way to embed additional content in a `BrowserWindow`. Unfortunately `<webview>` suffers from a [number of problems](https://github.com/electron/electron/issues?utf8=%E2%9C%93&q=is%3Aissue%20is%3Aopen%20label%3Awebview%20). To make matters worse, many of these are upstream Chromium bugs instead of Electron-specific bugs.

For us at [Figma](https://www.figma.com), the main issue is very slow performance.

Despite the upstream improvements to `<webview>` through the OOPIF work, it is probable that there will continue to be `<webview>`-specific bugs in the future.

Therefore, this introduces a `<webview>` alternative to called `BrowserView`, which...

- is a thin wrapper around `api::WebContents` (so bugs in `BrowserView` will
  likely also be bugs in `BrowserWindow` web contents)

- is instantiated in the main process like `BrowserWindow` (and unlike
  `<webview>`, which lives in the DOM of a `BrowserWindow` web contents)

- needs to be added to a `BrowserWindow` to display something on the screen

This implements the most basic API. The API is expected to evolve and change in the near future and has consequently been marked as experimental. Please do not use this API in production unless you are prepared to deal with breaking changes.

In the future, we will want to change the API to support multiple `BrowserView`s per window. We will also want to consider z-ordering, auto-resizing, and possibly even nested views.",1488,True,en,0
9158,1,1,0,Externals,mcizol,2017-04-10T22:37:18Z,1,1,1,0,,0,False,en,0
9157,1,2,0,Externals,cifratila,2017-04-11T15:52:21Z,3,8,5,1,"Follow up: I don't have right to create a release here: https://github.com/electron/electron-frameworks/releases

At first I would publish the zip as before but without the `xinput1_3.dll`. Or even better we could modify: https://github.com/electron/electron/blob/master/script/update-external-binaries.py and download only `d3dcompiler_47.dll`

Fixes #9128 ",362,True,en,0
9155,2,2,0,Externals,Hum4n01d,2017-04-10T15:18:10Z,2,0,1,0,"I figured this out with some help from @MarshallOfSound. I added a note to the documentation explaining the problem.

I’ve never contributed to electron or any documentation so feedback is appreciated 😄",209,True,en,0
9154,2,1,0,Internals,miniak,2017-04-10T15:16:55Z,17,1,2,0,,0,False,en,0
9151,4,1,0,Externals,mcizol,2017-04-10T15:16:20Z,296,4,5,0,I added translation files for some important tutorials for beginners and will try to translate all tutorials in next time. Hope this helps.,139,False,en,0
