pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,closed_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
3003,1,1,0,Externals,hokein,2015-10-06 07:26:58,4,1,1,0,"The PR relies on atom/brightray#152.

Fixes #2855 .
",52,True,en,0
2996,81,0,0,Externals,sharkcus,2015-10-05 16:28:14,958,382,68,0,"Checking some things out
",25,True,en,0
2983,68,0,0,Externals,GungleJym,2015-10-04 17:01:20,887,378,65,0,,0,False,en,0
2971,1,0,0,Externals,r0f1s,2015-10-03 00:30:23,6,0,1,0,"Proposed fix for issue #2964
",29,True,en,0
2941,1,2,0,Externals,arusakov,2015-09-30 10:46:32,6,3,3,0,"I was guided by the following [options for BrowserWindow constructor](https://github.com/atom/electron/blob/master/docs/api/browser-window.md#new-browserwindowoptions).
In 0.33 version options for BrowserWindow constructor require ""width"" and ""height"" props. Also ""icon"" property must be NativeImage.
",301,False,en,0
2745,1,2,0,Externals,destan,2015-09-09 11:08:03,1,1,1,0,,0,False,en,0
2729,7,9,0,Externals,nicholasess,2015-09-07 19:48:22,116,1,4,0,,0,False,en,0
2699,6,0,0,Externals,lockys,2015-09-03 15:49:19,0,0,0,0,"the zh-tw translation of /docs-translations/zh-TW/tutorial/online-offline-events.md
",84,True,en,0
2694,3,1,0,Internals,zcbenz,2015-09-02 23:46:29,15,27,2,0,"It should hopefully make our test start quicker.
",49,True,en,0
2689,1,2,0,Externals,vHanda,2015-09-02 13:24:37,29,1,2,0,"The session already has a 'will-download' event which informs us about a
download. This adds an aditional signal called 'download-updated' which
is called each time the download-state changes.

Additionally, the DownloadItem object now has some additional
parameters-
- DisplayName
- percentComplete
- currentSpeed
- state (InProgress, Complete, Cancelled or Interruped)
## 

I'm not sure if this is the correct approach. Perhaps a better API would be for the DownloadItem to be an EventEmitter, and for it to emit 'updated', and other signals. Specially since we will also need to expose functions such as 'open' and 'openDirectory'. Could you provide some pointers on how I would implement this?

We will also need many other DownloadItem properties to be exposed.
",767,False,en,0
2576,4,1,0,Externals,preco21,2015-08-25 01:22:30,0,6,2,0,"Remove little remains(typo) in content-tracing-ko.md and outdated comments about remote buffer in browser-window.md
",116,True,en,0
2574,1,0,0,Externals,cmplx,2015-08-24 20:23:15,0,0,0,0,"прарп
",11,True,bg,0
2519,1,9,0,Externals,nekuz0r,2015-08-18 13:06:14,8,8,4,0,"`printBackgrounds` was sometimes written with an `s` and sometimes not.
",72,True,en,0
2495,1,5,0,Externals,petrfelzmann,2015-08-13 14:58:53,1,1,1,0,,0,False,en,0
2401,2,3,1,Externals,seanchas116,2015-08-02 11:32:47,91,24,5,0,"In #2384 , I found that `interceptProtocol` for builtin protocols only works after at least one `BrowserWindow` is created.

This PR fixes this, by moving initialization of protocol handlers into `AtomBrowserContext` constructor, instead of `AtomBrowserContext::CreateURLRequestJobFactory` (and adding `atom::FtpProtocolHandler`).
",331,True,en,0
2351,4,1,0,Externals,nishanths,2015-07-27 04:52:46,0,0,0,0,"- Add the new `isTemplateImage` method
- Appropriately rename an internally-used function of the same name, which is used to determine if a image file path matches the template image naming pattern.
- Update docs
",213,False,en,0
2339,2,1,0,Externals,nishanths,2015-07-26 04:18:23,0,0,0,0,,0,False,en,0
2289,1,3,0,Externals,hokein,2015-07-21 04:08:45,26,10,3,0,"Related to #1418, #2262.

Currently, the `maximize`, `mimizie`,`unmaximize`, `restore`  APIs don't have a consitent behavior on three platforms, this PR make them align with the current Windows platform's(The hidden window will show when calling these APIs).
",259,True,en,0
2249,2,0,0,Externals,mbarthelemy,2015-07-16 17:59:35,53,0,5,0,"This code maintains an aspect ratio for an area within a window. It also allows the developer to specify, in pixels, extra space which is not included within the aspect ratio. If you don't specify any extra width or height it will maintain the aspect ratio of the content view.

This was implemented for a video player. Our video player viewing area has an aspect ratio of 16/9 but we also have a 47 pixel control bar at the bottom of the video.

The code was written generically so that you can have extra width, height or both. It will never return a window size that is larger than the one the user specified via their resize action.

CAVEAT: There isn't a Windows implementation. The math used in the windowWillResize:toSize: method of the Mac window should be easily adaptable for use in a Windows implementation.
",819,True,en,0
2221,3,1,0,Externals,UsabilityEtc,2015-07-14 20:31:38,0,0,0,0,"Improve the grammar and sentence structure of the text and improve the code comments.
",86,True,en,0
2186,1,2,0,Externals,semperos,2015-07-10 18:29:41,1,1,1,0,,0,False,en,0
2177,3,3,0,Externals,paulcbetts,2015-07-10 00:55:24,22,0,3,0,"Expose the guest instance ID as a unique identifier for a WebView, which since it is both accessible in the host via this method, and in the guest via `process.guestInstanceId`, can be used to route replies to IPC messages to the browser - i.e:
1. WebView sends async IPC to browser
2. Browser wants to send a reply back, but who to send to???
3. WebView included both the guest instance ID as well as its hosting browserWindowId in the message! 
4. Browser process uses `browserWindowId` to route to renderer
5. Renderer grabs message, uses `guestInstanceId` to route to calling WebView
",588,False,en,0
2114,1,1,0,Externals,esam091,2015-07-03 08:09:21,1,1,1,0,"Fixes the following error

```
npm.cmd install - - v e r b o s e     #got '- - v e r b o s e' instead of 'verbose'
npm ERR! 404 Not Found

npm ERR! System Windows_NT 6.1.7601
npm ERR! command ""C:\\Program Files\\nodejs\\\\node.exe"" ""C:\\Program Files\\nodejs\\node_modules\\npm\\bin\\npm-cli.js"" ""install"" ""-"" ""-"" ""v"" ""e"" ""r"" ""b"" ""o"" ""s"" ""e""
npm ERR! cwd D:\Dev\tmp\electron
npm ERR! node -v v0.10.38
npm ERR! npm -v 1.4.28
npm ERR! code E404
npm ERR!
npm ERR! Additional logging details can be found in:
npm ERR!     D:\Dev\tmp\electron\npm-debug.log
npm ERR! not ok code 0
None
Traceback (most recent call last):
  File ""D:\Dev\tmp\electron\script\bootstrap.py"", line 182, in <module>
    sys.exit(main())
  File ""D:\Dev\tmp\electron\script\bootstrap.py"", line 40, in main
    update_node_modules('.')
  File ""D:\Dev\tmp\electron\script\bootstrap.py"", line 120, in update_node_modules
    execute_stdout(args, env)
  File ""D:\Dev\tmp\electron\script\lib\util.py"", line 177, in execute_stdout
    raise e
subprocess.CalledProcessError: Command '['npm.cmd', 'install', '-', '-', 'v', 'e', 'r', 'b', 'o', 's', 'e']' returned non-zero exit status 1
```
",1151,True,en,0
2044,1,3,0,Externals,jakefb,2015-06-24 08:58:44,1,1,1,0,"I renamed Contents/MacOS/Electron to match the name of my app and when I launched it I got an error saying the app was damaged or incomplete. This corrects the example in the docs so people know to leave the file untouched.
",224,True,en,0
2015,3,0,0,Externals,preco21,2015-06-19 17:13:51,0,0,0,0,"Not yet fully completed, but main tutorials and apis translation has been completed (except one file)

I will  be also translate the other files soon!
",151,True,en,0
1960,2,5,0,Internals,brianmario,2015-06-12 19:12:44,0,0,0,0,"Some applications may need to be allowed to make more than the hard-coded limit of 6 connections to a remote host. As an initial patch to get things started, this removes the limit entirely. Though before this is merged upstream I think we should add a JS API or something to allow the caller to override limits on a per-host, or even per-call basis.

To do that, I'll need some help. This is my first endeavor in the electron/atom C++ code. (insert-I-have-no idea-what-I'm-doing-dog.gif) :wink:

As for the JS API, what object do you guys think it would live on? Given the ""browser"" process is responsible for networking (I think), maybe it should go on `app`?

For the actual call:
- we could do something easy like `app.setConnectionLimit(""stream.campfirenow.com"", 100)`. Where maybe passing `-1` would mean unlimited?
- Or something callback-based that was invoked on a per-remote-call basis that has a `url` string passed to it? That way the caller could return a different limit per-host, per-call lazily runtime.

Though, I don't have a strong preference for either one. What do you think?
",1097,True,en,0
1935,1,2,0,Externals,hokein,2015-06-11 07:46:49,61,60,10,0,"Also move the print implementation from window to webContents.
",63,True,en,0
1818,1,21,0,Externals,deepak1556,2015-05-29 16:01:27,195,1,8,0,"Fixes #1793 
",13,True,en,0
1817,1,0,0,Externals,deepak1556,2015-05-29 13:17:44,12,12,1,0,"Fixes #1803 

this I/O delays the nextTick queue drain otherwise the initial restart of render process would delete `global.process` before `preloadScript` is required.
",169,True,en,0
1812,1,1,1,Externals,orzFly,2015-05-29 07:13:26,2,2,1,0,"![image](https://cloud.githubusercontent.com/assets/158528/7878047/15f9155c-0615-11e5-9a82-39af4b9d610b.png)

This patch adds the actual error message to the user-friendly™ dialog, so developers can find out broken node modules in their own apps without being confused.
",272,True,en,0
1807,1,25,0,Externals,deepak1556,2015-05-28 16:49:16,95,4,6,0,"Fixes #410 

Have started with an api like

``` js
protocol.RequestAsyncJob(<jobtype>, function(cb) {
  cb(<object>)
})
```
- [x] support all existing sync jobs
- [x] Add Tests
- [ ] buffer data goes out of context in callback
",227,True,en,0
1736,3,8,5,Externals,deepak1556,2015-05-20 09:14:49,21,8,3,0,"Fixes #1360 , not sure how to got about writing test for this. Just did a visual confirmation with devtools, would be nice if anyone else tests too, thanks!

/cc @maxkueng 
",173,True,en,0
1728,1,4,0,Externals,deepak1556,2015-05-19 12:49:23,10,0,1,0,"Fixes #525 

failed to find why console view context menus arent populated completely, `inspectorfrontendhost.copytext` is used for any copy action happening in the inspector iframe, so this is a temporary workaround. Thoughts ?
",229,True,en,0
1694,1,4,0,Externals,mcorb,2015-05-15 13:40:06,9,9,4,0,"This provides clearer semantics and gets the naming consistent with other flags
that control appearance. Amendment to #1585.
",125,False,en,0
1684,1,4,0,Externals,hokein,2015-05-14 07:47:23,4,0,1,0,"I have migrated all the sample apps from [nw-sample-apps](https://github.com/zcbenz/nw-sample-apps), enable them running on electron. 
",135,True,en,0
1667,6,5,0,Externals,philcleveland,2015-05-12 17:14:19,0,0,0,0,"Indicate how to get the basic chrome devtools in an electron application.
",74,True,en,0
1620,1,0,0,Externals,myrlund,2015-05-08 09:43:21,93,24,6,0,"Only works on Mac OS, and adds a previously non-existent argument to the key pressed callback indicating whether the keys are currently being pressed.
",151,True,en,0
1470,1,2,0,Externals,ghost,2015-04-23 15:36:45,0,0,0,0,,0,False,en,0
1448,1,1,7,Externals,deepak1556,2015-04-20 10:53:36,19,0,1,0,"Fixes #1390 
",13,True,en,0
1416,1,1,0,Externals,deepak1556,2015-04-14 02:22:03,4,0,1,0,"For #1407 

Depends on https://github.com/atom/node/pull/6
",59,True,en,0
1371,1,2,3,Externals,deepak1556,2015-04-07 13:09:50,35,1,5,0,"initial work for #1314 based on the process described [here](https://code.google.com/p/chromium/issues/detail?id=466854&q=enterfullscreenmodefortab&colspec=ID%20Pri%20M%20Week%20ReleaseBlock%20Cr%20Status%20Owner%20Summary%20OS%20Modified) doesnt work yet. 

/cc @zcbenz 
",272,True,en,0
1367,1,1,0,Externals,mattcollier,2015-04-06 22:10:35,0,0,0,0,"See: https://github.com/atom/atom-shell/issues/1357

My observation is that the app.quit is triggered by default when all windows are closed.  And according to deepak1556's comment in aforementioned issue, the exception for darwin is no longer relevant.
",254,True,en,0
1359,1,3,0,Externals,paulcbetts,2015-04-05 23:13:58,0,0,0,0,"This PR sets us up to only install apm when we're running the test suite. This gets us part of the way to supporting Node 0.12.x and io.js v1.6.3 for building Atom Shell, so that we don't have to pin building Atom Shell to whatever apm is compatible with. 

We still aren't completely compatible though, it appears that we're hitting incompatibilities with `chromium-pickle`:

```
C:\Users\Paul\code\atom\atom-shell\node_modules\asar\node_modules\chromium-pickle\node_modules\bindings\bindings.js:83
        throw e
              ^
Error: Module did not self-register.
    at Error (native)
    at Module.load (module.js:335:32)
    at Function.Module._load (module.js:290:12)
    at Module.require (module.js:345:17)
    at require (module.js:364:17)
    at bindings (C:\Users\Paul\code\atom\atom-shell\node_modules\asar\node_modules\chromium-pickle\node_modules\bindings
\bindings.js:76:44)
    at Object.<anonymous> (C:\Users\Paul\code\atom\atom-shell\node_modules\asar\node_modules\chromium-pickle\lib\main.js
:1:99)
    at Module._compile (module.js:410:26)
    at Object.Module._extensions..js (module.js:428:10)
    at Module.load (module.js:335:32)
```
## TODO:
- [ ] Fix completely borked code
",1203,True,en,1
1326,1,2,0,Externals,deepak1556,2015-03-29 09:58:22,14,0,5,0,"fixes #995 , not sure of the purpose for enabling this unless,  the developer can specify keycodes as options array. any thoughts ? 
",133,True,en,0
1302,1,14,0,Externals,deepak1556,2015-03-26 07:32:13,46,0,4,0,"Fixes #1293 , not happy about api for `getActiveDisplay` as this was already possible with current js exposed api's. This has just cut down the number of js->c++ call transitions. I feel `getNumDisplays` is a good to have api.  
",229,True,en,0
1296,1,1,0,Externals,deepak1556,2015-03-25 13:28:48,18,3,3,0,"alternate for #1295 
",21,True,en,0
1246,2,1,0,Externals,ilyavorobiev,2015-03-14 23:36:00,0,0,0,0,"Added article about Platform Architecture and restructured README
",66,True,en,0
1220,1,1,0,Externals,mattcollier,2015-03-08 13:56:52,0,0,0,0,"I installed atom-shell with: npm install atom-shell -g

The binary I have is : ./usr/bin/atom-shell

When would specifying the path ./atom-shell be appropriate?
",161,True,en,0
1216,1,1,0,Externals,deepak1556,2015-03-06 20:37:18,2,1,1,0,"fix for #1212 on osx , http://stackoverflow.com/questions/7819922/nsopenpanels-setdirectoryurl-doesnt-work-on-lion . Dont have access to a windows machine to figure out what the cause there might be.
",200,True,en,0
1160,2,1,1,Externals,shaleenx,2015-02-19 19:07:22,2,0,2,0,"I am adding a few comments in the python script where I found them to be necessary. I would be adding some more soon.
Briefly edited the Readme.
",145,False,en,0
1147,1,1,0,Externals,akrieger,2015-02-18 06:19:49,2,1,1,0,"The FILE_PATH_LITERAL macro is not safe to use with a variable on Windows.
It only works with actual string literals.
https://github.com/atom/atom-shell/commit/4834eed5204502038cd3003bf7b34b957f95e4dd#commitcomment-9755232
",223,False,en,0
1089,2,1,0,Externals,dcposch,2015-02-03 12:49:53,4,1,2,0,"This doesn't quite work yet. The goal is to make atom-shell compile on Ubuntu.

See #1074 for details.
",103,True,en,0
1048,1,1,0,Externals,park9140,2015-01-23 06:47:28,2,0,2,0,"@zcbenz,  I attempted to update atom to `v0.20.7` of `atom-shell`, and it threw an error trying to get `screen.js` from the common api.  Not sure if this is the correct way to fix this, but it seems to work.
",208,True,en,0
1023,1,1,0,Externals,dcposch,2015-01-18 14:37:08,4,1,1,0,"I've gotten the following error message, when the actual problem was something else. Turns out it happens when any module fails to load. 

```
Error opening app
The app provided is not a valid atom-shell app, please read the docs on how to write one:
https://github.com/atom/atom-shell/tree/master/docs
```

For example, if you take a hello-world atom-shell app and add `require('sqlite3')`, you'll get that cryptic error. The real reason is that atom-shell supports only a subset of the modules in standard node out of the box: native modules like sqlite3 don't always install easily because atom uses a newer version of V8 than standard node.

Small diff, just trying to clarify things!
",689,True,en,0
999,1,4,0,Externals,ghost,2015-01-10 23:22:56,0,0,0,0,"Looks like libgcrypt.so is not used anymore, so there is no need to ship it. I cannot point out though when/why this dependency was dropped, so please double-check.
",165,True,en,0
958,1,4,0,Externals,hachre,2014-12-26 02:50:16,0,0,0,0,"This makes the example app behave more in line with what users expect from a normal app.
",89,True,en,0
895,2,6,1,Externals,erisdev,2014-12-05 17:58:27,0,0,0,0,"`Atom` and `com.github.atom` are already in use by the editor. Let’s
give the shell its own identity so poor OS X doesn’t get confused.

Closes #686
",153,False,en,1
827,1,1,0,Externals,frankhale,2014-11-14 16:09:44,0,0,0,0,"Reference issue: https://github.com/atom/atom-shell/issues/734
",63,True,en,0
774,4,5,0,Externals,gstack,2014-11-02 15:34:20,0,0,0,0,"added openDevTools api to the webview tag and documentation. passing cpplint this time..
",89,True,en,0
773,2,1,0,Externals,gstack,2014-11-02 15:23:28,0,0,0,0,"added openDevTools api to the webview tag and documentation.
",61,True,en,0
679,1,1,0,Externals,Subash,2014-10-02 17:43:47,0,0,0,0,,0,False,en,0
677,4,0,4,Externals,Subash,2014-10-02 10:01:53,0,0,0,0,,0,False,en,0
596,4,3,2,Externals,soh1988,2014-08-21 07:15:26,0,0,0,0,"Bug in the current MinSize API where the optional Min Height or Min Width will work but if both Min Height and Min Width is defined, only Min Height will be processed.

Documentation of FlashFrame is missing the compulsory boolean argument to enable flashing or disabling flashing
",281,True,en,0
595,2,1,0,Externals,soh1988,2014-08-21 06:38:59,0,0,0,0,"Fixing the Min Size to process either single side or both sides
",64,True,en,0
521,1,2,5,Externals,hokein,2014-07-27 15:02:24,13,0,2,0,"@zcbenz, please take a look, thanks!
",37,True,en,0
451,2,1,0,Externals,deepak1556,2014-07-01 21:46:09,30,1,2,0,,0,False,en,0
441,2,6,0,Externals,as3boyan,2014-06-29 16:52:25,6,0,1,0,,0,False,en,0
342,1,2,0,Externals,entropi,2014-05-21 13:41:26,1,1,1,0,"Remove symlinks from darwin zip so that OS X packages can be worked with on windows build systems.
",99,True,en,0
245,1,1,0,Externals,nocksock,2014-05-06 15:54:05,0,0,0,0,,0,False,en,0
67,2,10,0,Internals,zcbenz,2013-08-27 07:27:34,11,2,4,0,"- [x] Use Chrome 29
- [x] Update node to v0.11.x
- [ ] Upload new node headers
- [ ] Fix functions using old V8 API
- [ ] Fix native node modules still using old V8 API
",169,False,en,0
