pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,closed_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
12098,1,18,0,Externals,YemSalat,2016-07-05 03:23:53,6,6,3,0,"This addresses the unexpected `ctrl+backspace` behaviour: https://github.com/atom/atom/issues/3362

Changes the default `ctrl + backspace/del` (`alt + backspace/del` on osx) behaviour from deleting to the end of word to deleting to the word boundaries.
This makes atom behave similar to all other editors and fixes an issue that has been bothering a lot of people for a while (check the link above)
",399,True,en,0
12064,1,0,0,Externals,AshPriya,2016-06-28 16:49:37,119,0,7,0,,0,False,en,0
12038,1,1,0,Externals,fusion809,2016-06-24 04:17:27,0,0,0,0,"Hi,

In this pull request I added a SUSE section, I also improved the accuracy of the Linux section titles (as these instructions should work on derivative distributions too), specifically:
- Debian Linux (Ubuntu) &rarr; Debian / Ubuntu / Linux Mint / derivatives thereof
- Red Hat Linux (Fedora) &rarr; CentOS / Fedora / Red Hat Enterprise Linux / derivatives thereof

Thanks for your time,
Brenton
",400,True,en,0
12035,0,0,0,Internals,damieng,2016-06-23 06:21:45,0,0,0,0,"This is not necessarily or desirable on Windows or Linux (but is required by Crashpad on the Mac).

It adds to the spurious output noise on the command line aalthough is not the only cause (removing verbose messages for crash_service and also not starting crash reporter if we're just going to quit anyway is a good idea)
",322,True,en,0
12034,1,1,0,Externals,ghost,2016-06-23 04:34:42,0,0,0,0,"src coffee main atom
",21,True,en,0
12009,1,6,2,Externals,michaelgmcd,2016-06-20 15:11:44,1,0,1,0,,0,False,en,0
12006,1,3,0,Externals,rahatarmanahmed,2016-06-19 22:39:50,9,8,2,0,"When the -a flag is used, atom replaces env of the existing window. Since this existing window doesn't rerun `init-application-window.coffee`, the $NODE_PATH env variable becomes unset. This commit moves setting $NODE_PATH earlier in the window creation process so that it gets set regardless. This fixes the [issue](https://github.com/atom/fuzzy-finder/issues/205) where fuzzy-finder's indexing task cannot find the 'atom' module because the $NODE_PATH becomes unset.
",469,True,en,0
11993,2,0,0,Internals,damieng,2016-06-16 15:22:35,43,36,2,0,"Moving travis to only building and testing on node 4.x
",55,True,en,0
11973,1,2,0,Externals,Gawdl3y,2016-06-13 17:32:11,0,0,0,0,,0,False,en,0
11949,1,1,0,Externals,igor-dyatlov,2016-06-09 22:25:51,0,0,0,0,,0,False,en,0
11913,1,1,0,Internals,BinaryMuse,2016-06-06 18:33:57,1,0,1,0,"/cc @damieng for 👀 
",23,True,pl,0
11882,16,0,0,Externals,SadeghHayeri,2016-06-02 15:52:28,0,0,0,0,,0,False,en,0
11858,2,3,0,Internals,simurai,2016-05-28 00:33:47,334,642,20,0,"⚠️  This is in parallel to #11839 + 11875. Don't merge all PRs, only pick one. ⚠️ 

This moves Bootstrap (and some core components) to a separate package. 

Refs: #6351, #8237 
### Stays in core `atom/atom/static`:
- [x] Octicons
- [x] Normalize
- [x] Scaffolding
- [x] Cursors
- [x] Panels
- [x] Panes
- [x] Syntax
- [x] `text-editor-light`
- [x] `workspace-view`
### Moved + merged into the [atom/ui](https://github.com/atom/ui) package:
- [x] Tooltips
- [x] Buttons + Button Groups
- [x] Lists
- [x] Code
- [x] Nav
- [x] Scaffolding
- [x] Utilities
- [x] Alerts
- [x] Tables
- [x] Forms
- [x] Type
- [x] Normalize
- [x] Clean up some un-used styles. Like IE hacks etc.
### Removed:
- 🔥  grid
- 🔥  input-groups
- 🔥  labels
- 🔥  thumbnails
- 🔥  close
## Motivation

Currently we load Bootstrap and then try to override it in core. Moving some of it into its own package allows more control and adjustments can be made directly. Also, making changes in a separate package feels less intimidating and can easier be rolled back in `package.json`.
## Concerns

What happens if you disable the UI package?

![ui](https://cloud.githubusercontent.com/assets/378023/15624689/ea3cc9c0-24c9-11e6-97cc-2e03d430279e.gif)

Because the main layout styles are still in core and themes override a lot of the components, it doesn't look too broken. Just a few things seem off or un-styled. For the tree-view or nav in the settings, we could remove the list styles in those packages to make a bit more robust. Being able to disable the UI package might inspire the community to create their own version or add additional components.

Some styles got removed, so there is a chance that something might look unstyled or off. Packages bundled with Atom should be fine, but it's hard to predict if community packages rely on any of the removed styles. Maybe in the Beta phase we can catch some regressions.

@atom/design @atom/core
",1934,True,en,0
11839,24,1,0,Internals,simurai,2016-05-25 10:50:28,3457,130,22,0,"⚠️  This is in parallel to #11858 + 11875. Don't merge all PRs, only pick one. ⚠️ 

This moves most of the Bootstrap styles into Core. The styles are based on Bootstrap `3.3.6`. It probably will be the last Bootstrap version that supports Less.

Refs: #6351, #8237 
### Moved + merged into Core
- [x] Tooltips
- [x] Buttons + Button Groups
- [x] Lists
- [x] Code
- [x] Nav
- [x] Scaffolding
- [x] Utilities
- [x] Alerts
- [x] Tables
- [x] Forms
- [x] Type
- [x] Normalize
- [x] Clean up some un-used styles. Like IE hacks etc.
### Removed
- 🔥  grid
- 🔥  input-groups
- 🔥  labels
- 🔥  thumbnails
- 🔥  close
## Risks

Since some styles got removed, there is a chance that something might look unstyled or off. Packages bundled with Atom should be fine, but it's hard to predict if community packages rely on any of the removed styles.

/cc @atom/design @atom/feedback 
",890,True,en,0
11823,1,1,0,Externals,ruthgrace,2016-05-23 21:46:52,1,1,1,0,"… available
",14,True,fr,0
11781,1,2,0,Internals,simurai,2016-05-18 01:35:17,1,0,1,0,"⚠️  Don't merge. ⚠️ 

Usually CI fails when I try to make a PR. Not sure why. So this is just to test it again, by only adding an extra line.
",150,True,en,0
11718,1,0,0,Externals,lope,2016-05-09 07:30:53,0,0,0,0,"This should not need explanation, but incase you're wondering or want to discuss...

https://github.com/atom/atom/issues/11717

It makes no sense to have 'ctrl-x': core:cut AND 'shift-DELETE': 'core:cut'.
There is no button bound to 'editor:delete-line' which is an extremely commonly needed action in programming.
core:cut is a very poor replacement for delete-line, because it overwrites the clipboard which may have something useful in it, with something that's useless and the user is trying to discard.

Thus 'shift-delete': 'editor:delete-line' should be the default keybinding in my opinion.
",599,True,en,0
11704,1,0,0,Externals,esubocz,2016-05-06 03:43:00,147,81366,675,0,,0,False,en,0
11695,1,1,0,Externals,50Wliu,2016-05-05 02:20:00,1,1,1,0,"autocomplete-css specs are testing scopes that changed with the bump to 0.50.0.  Will merge once I fix those specs and the build goes :green_heart:.
",149,True,en,0
11649,2,1,0,Internals,as-cii,2016-04-29 15:05:27,0,3,1,0,"This pull-request is a test to try out the recently-enabled caching feature in Travis CI.
",90,True,en,0
11640,7,0,10,Internals,joshaber,2016-04-28 15:19:34,19,15,4,0,"Part of https://github.com/atom/atom/issues/10979.

Remove `TextEditor`s dependency on the global workspace.
",109,True,en,0
11631,1,1,0,Externals,50Wliu,2016-04-27 20:58:41,1,1,1,0,"The update to 0.3.1 to 0.3.2 contains two changes:
- Fixes an issue where we were using an outdated version of `prettyjson` that wanted a Node version lower than or equal to 0.11.0, and so would print a warning during every `script/build`
- Fixes an issue where using a proxy would fail to download the Github release ~~(should fix #11525)~~
",342,False,en,0
11629,1,1,0,Internals,joshaber,2016-04-27 17:14:30,1,1,1,0,"This reverts commit 3b204d404f4cb6216bedc0afa9c4035f8245e4a8.

It seems to be causing build failures on Travis and our internal CI.
",132,True,en,0
11613,6,1,0,Internals,joshaber,2016-04-26 16:56:50,26,27,4,0,"_:warning: Dependent on https://github.com/atom/atom/pull/11604 :warning:_

This is step 4 as laid out by @nathansobo in https://github.com/atom/atom/issues/10979.

Remove `TextEditor`s dependency on `Project`.
",211,True,en,0
11550,1,2,0,Externals,BrainCrumbz,2016-04-20 22:00:11,0,0,0,0,"Aim: to be able to invoke only linting from command line, as opposed to the whole (long) build process. With this, one can call `npm run lint` from project root directory.
",172,True,en,0
11539,1,6,0,Externals,rahatarmanahmed,2016-04-20 09:40:32,4,0,1,0,"In cases where the last line of a file is very long and the user clicks below that line to seek to the end of the last line, it can take a very long time due to calculating the position of every single column. See #10769 for a test case.

This commit checks the special case of clicking below the buffer and returns the position without going into the whole calculation loop. I'm not super familiar with how the internals of Atom work, and I assumed going through all this calculation to find the very last cursor position was needed due to surrogate pairs or something. But it seems that's not the case as the last column position can be found by just summing the row's textNode lengths, so short circuiting that logic brings a perf win.

This stops freezing for clicking below long lines, but doesn't solve the whole perf problem with seeking long lines. If you were to scroll to the end of a long line and click somewhere close to the end, it will still hang. Perhaps you could calculate the position backwards if the click position is in the latter half of the long line? Either way, that's a discussion for another issue/PR.

As far as tests go, I'm not really sure how you run the line-yardstick specs? Running `script/test` had a lot of failures on master for other specs. I don't think any new specs for line-yardstick is required since it already covers testing clicking below the buffer.

Resolves #10769
",1415,True,en,0
11537,4,4,0,Internals,BinaryMuse,2016-04-20 02:06:49,164,0,2,0,"This PR implements four new methods on `Project` to create files, create directories, and watch for the creation of both:
- `Project::createFile(path)`
- `Project::createDirectory(path)`
- `Project::onDidCreateFile(callback)`
- `Project::onDidCreateDirectory(callback)`

Currently packages (like `tree-view`) manually call out to the filesystem APIs to create files, and other packages aren't notified of such changes. This leads to bugs like https://github.com/atom/fuzzy-finder/issues/175. By centralizing file and directory creation and adding notification hooks, packages can be notified any time a `Project`'s file structure changes.

/cc @nathansobo @atom/core 
",668,False,en,0
11401,1,9,0,Externals,SEAPUNK,2016-04-08 00:11:08,0,0,0,0,"This should add support for 32-bit Linux systems (nodegit 0.12.2 now has prebuilt binaries for it)

(I don't have a 32-bit Linux system with me right now to test this, unfortunately, but I know that the 32-bit binary exists, as I was able to manually download it and make sure it was a 32-bit binary)

Related: #10819
",318,True,en,0
11354,1,0,0,Externals,chriscasola,2016-04-03 00:50:27,11,1,2,0,"A paragraph should be able to start with a line containing only spaces.
This was the behavior prior to fe5b1b70e8b0b85a3d7fa2a06fee625aca3e70ca

This change in behavior is causing a unit test to fail in the atom/vim-mode project.
",230,False,en,0
11337,3,3,0,Externals,joefitzgerald,2016-04-01 03:21:34,29,1,3,0,"This PR more robustly handles the environment in atom-window and the browser window. It:
- Allows an environment to persist when Atom is completely exited and then re-launched, by serializing the environment and restoring it along with the window (""Should process.env be serialized and reused when re-opening an existing project?"" from #4126)
- Allows multiple invocations of `FOO=blah atom .` and `FOO=bleh atom .` to result in an updated environment for an existing window (""Should process.env be updated if atom is invoked from the shell for the same directory multiple times?"" from #4126)
- Extends #11054
- Partially fixes  #4126

**Note:** This fix is recommended for cherry picking into the beta channel once merged, as it fixes issues present in the 1.7.x beta.

/cc @lee-dohm 
",786,False,en,0
11326,2,6,0,Internals,as-cii,2016-03-31 10:23:51,4,1,1,0,"Fixes #8850.

There seems to be an issue with how Chromium handles the input data for the `setZoomLevelLimits` API: I suspect there's some kind of guard clause that ignores that function call whenever the `min` and the `max` level limits are the same.

As a stopgap measure, I have changed the max limit to be slightly larger than the minimum so that the configuration gets enforced by Chromium without actually allowing the user to zoom.

/cc: @zcbenz for :eyes: on the electron side.
/cc: @atom/core 
",503,True,en,0
11310,1,3,0,Externals,coliff,2016-03-30 08:13:53,1,1,1,0,"https link to nodejs.org (saves a HTTP redirect)
",49,True,en,0
11297,3,1,0,Internals,nathansobo,2016-03-28 22:54:16,42,16,3,0,"I'm opening this PR so it will build on AppVeyor. Pay no attention, unless, of course, you're interested.
",106,True,en,0
11262,1,11,0,Externals,iivvoo,2016-03-24 16:08:49,2,1,1,0,"I'm not sure if this is the correct solution and if it has any side effects. I suspect that the mouse button 2 action on linux can be detected as a mini-drag, causing onMouseUp to be invoked twice. 

Issue: https://github.com/atom/atom/issues/8648#issuecomment-200905442
",271,True,en,0
11187,11,3,0,Internals,joshaber,2016-03-17 17:41:47,14,2,1,0,"Fixes #8068.

So this is an interesting one.

We want to ensure the cursor is visible after we show a panel. The tricky bit is that we have to do this _after_ the text editor’s been laid out to include the new panel.

@atom/core I’d love to get some thoughts on how we can accomplish this in a way that doesn't make me sad inside.
",335,True,en,0
11161,1,1,0,Externals,leobasilio,2016-03-14 16:34:42,0,0,0,0,"As reported on issue #10623, this config isn't effective or at least doesn't work as it sounds it should. This is due to the state persistence feature, which is unaware of this setting, restoring the editor to its last state on every startup. I agree with @ExClouds (the guy who opened the issue), when he says

> i expect the editor to open blank.. No open tabs, no open projects..

My strategy was to prevent state saving/loading when the setting is on. This is my first contribution to atom and I'm not that familiar with the code. I did what I thought would be the least intrusive changes.
",594,True,en,0
11144,1,6,0,Externals,drewmnoel,2016-03-12 23:10:16,1,1,1,0,"Update electron to the latest upstream. Supersedes PR #10983.
",62,True,en,0
11097,1,2,0,Externals,andlrc,2016-03-08 12:20:13,0,0,0,0,"Node cannot figure out to resolve atom.js while running though cygwin:

```
$ atom --wait .
module.js:340
    throw err;
          ^
Error: Cannot find module 'C:\cygdrive\c...'
```

But if we change current working directory to `$directory` then node will be able to resolve atom.js
",284,True,en,0
11096,1,1,0,Externals,alex-teren,2016-03-08 12:05:05,4,4,1,0,,0,False,en,0
11085,6,5,0,Externals,colelawrence,2016-03-07 04:42:18,0,0,0,0,"This is a very common feature for most IDEs, I've used the same identifier as CodeMirror's option in this case `showCursorWhenSelecting`.

This is a very small fix for something that cannot be addressed with a plugin AFAIK, thank you.

![image](https://cloud.githubusercontent.com/assets/2925395/13560995/ad524bf2-e3ec-11e5-80b8-4ad86564c48a.png)
",347,True,en,0
